date,restaurant_type,location,daily_revenue,customer_count,avg_check_size,staff_cost,food_cost,weather_score
2020-01-04,Casual Dining,Mall,1791.6764288205682,33.651618097297785,43.24511754527895,626.5711460580332,665.3096255142108,2.890149368382954
2020-01-04,Fine Dining,Downtown,4680.460760984015,113.42986097416683,45.89027462088127,1453.4677616775737,1649.4154532097548,3.3565344281212655
2020-01-04,Fine Dining,Suburb,4420.703163392529,108.3155606729332,44.61876930462584,1259.2530650833933,1545.8027014472761,6.153805386978221
2020-01-04,Fine Dining,Mall,6575.515769727376,149.99363713616364,50.690544733609975,1923.495719252599,2300.1333103873676,6.548332125359544
2020-01-05,Fast Food,Downtown,1415.183827478997,22.3236340614756,43.735605272651924,296.2966972735055,511.1363566761241,3.751909169393281
2020-01-05,Fast Food,Suburb,1649.270298532014,26.62854963987703,54.36191072618522,518.8902634069234,616.8425023579988,6.5424094000644395
2020-01-05,Fast Food,Mall,1631.9319539026978,42.19294810736872,51.41987356680361,511.24668145602914,562.8568816427115,5.457857970357624
2020-01-05,Casual Dining,Downtown,2647.9853616388173,57.89166114952137,48.72727933488347,807.2204628939626,934.8990567152956,3.884427016165235
2020-01-05,Casual Dining,Suburb,2288.165927905279,54.58454382583146,50.425905536217876,656.8191964434467,790.7920974130006,6.05137329965612
2020-01-05,Casual Dining,Mall,2331.3164048084127,54.395615168752414,56.83188520004918,760.2772450297202,791.8591085744274,5.77228936503884
2020-01-05,Fine Dining,Downtown,5826.7755432445765,112.47990653858338,55.90021141990422,1802.492552699214,2033.4012002422853,3.501523029295603
2020-01-05,Fine Dining,Suburb,6235.2619395746315,155.06886047800643,55.70882023432902,1951.8933124791306,2197.8799614374457,6.978582820053605
2020-01-05,Fine Dining,Mall,4482.425320329014,111.21236136776149,50.779107287861436,1308.9103779928016,1568.1934102248088,1.1466906904151233
2020-01-06,Fast Food,Downtown,2015.3870502978457,25.030908422938243,50.83957044948163,660.9451984795822,690.9286187314417,4.9852206337671365
2020-01-06,Fast Food,Suburb,2079.2657694730847,47.97349266864377,50.590983103536644,660.5366584582587,678.0189253419096,4.95462927962071
2020-01-06,Fast Food,Mall,2280.678411767872,40.82694088532916,47.12267256215164,635.6644486701291,774.340724145359,5.590673475833516
2020-01-06,Casual Dining,Downtown,2811.6635736944995,52.88234573836404,50.555484082321385,795.6135015625711,972.1843540753916,6.18267545786139
2020-01-06,Casual Dining,Suburb,4037.714953846186,98.27636217510718,45.306289157215794,1286.00821850908,1439.5971821931887,4.7560302558221075
2020-01-06,Casual Dining,Mall,3658.1051677228925,64.88305063508844,58.98416000306098,1132.8361443604415,1314.0973616404215,6.743797084551565
2020-01-06,Fine Dining,Downtown,8069.530148271803,168.74657068652343,49.34034473604755,2430.2918893516753,2737.3215350519718,7.382012294030405
2020-01-06,Fine Dining,Suburb,6565.60864219004,141.88035837911983,47.867751624794835,1916.4192564444902,2292.437153105727,8.494305960068843
2020-01-06,Fine Dining,Mall,9799.583449563075,232.25183969145837,47.279170845442756,2975.409695501088,3384.6057757928793,5.987028707585977
2020-01-07,Fast Food,Downtown,2699.89375459258,45.218217089428975,55.931175795817886,767.9361160750301,940.8936262686661,2.7457991744879746
2020-01-07,Fast Food,Suburb,2450.059510144421,42.67321779705647,52.939783797595815,696.8532145710957,869.457950054411,5.783799992827705
2020-01-07,Fast Food,Mall,3000.9300242797385,66.39715164245679,53.346923889806604,870.0583531565835,1048.3771875766702,3.8925491860039454
2020-01-07,Casual Dining,Downtown,4432.266590854285,100.64465843739131,46.876385650071555,1401.2446546520184,1571.1831157814943,6.016707536859997
2020-01-07,Casual Dining,Suburb,5044.648834532938,107.05886226305007,57.34395391406465,1408.8613862101524,1745.170589834876,6.861830171346608
2020-01-07,Casual Dining,Mall,5985.160916038175,113.85541493611933,48.967059737079886,1826.0802983099798,2050.9570958936015,6.411345085760779
2020-01-07,Fine Dining,Downtown,11400.550862840939,240.78774088115944,40.66976984801991,3387.236101660463,4006.356289873341,6.128705227078228
2020-01-07,Fine Dining,Suburb,15556.459702333626,356.54191006853966,40.931731888535225,4667.6942160071385,5426.887513868025,8.148941827004194
2020-01-07,Fine Dining,Mall,12085.99806755333,274.6781642877523,57.56095728343184,3560.864308837326,4252.712878728929,4.088723521782914
2020-01-08,Fast Food,Downtown,3007.1151573945995,81.57560085291826,55.39629030065217,951.0404255239974,988.972603085261,6.495009296896439
2020-01-08,Fast Food,Suburb,3620.1638300510076,82.38541352928064,54.750009329781236,1168.1407376796367,1300.5404166210415,7.079050879554991
2020-01-08,Fast Food,Mall,3195.695274185708,53.840038471813564,51.205327215439745,949.9743937912544,1132.2523443909022,8.992462470542346
2020-01-08,Casual Dining,Downtown,4470.841553591595,93.88185953982584,41.57851699810713,1344.263727727182,1545.231091754192,3.3386812559646737
2020-01-08,Casual Dining,Suburb,5447.493736774204,110.85973053756808,57.59360595022418,1615.4124282906657,1911.0280574631824,3.0697136902631894
2020-01-08,Casual Dining,Mall,4552.405243695305,104.74370094386835,44.11162822056481,1307.1428654621004,1578.4485169899017,5.651329142327174
2020-01-08,Fine Dining,Downtown,10466.589860581731,249.28883513477714,48.41464560032053,3074.588374511952,3631.97210315026,2.82212932341845
2020-01-08,Fine Dining,Suburb,9853.746430280406,217.71827240191678,55.25782783186075,2955.8638613003964,3431.4836928526847,6.327131858298234
2020-01-08,Fine Dining,Mall,10674.892566644405,246.6336873529257,43.55857389399659,3202.4542962252212,3768.4029512983516,3.8039513473121134
2020-01-09,Fast Food,Downtown,2120.205310174632,42.72491262094732,50.571938678883626,610.6521961377645,759.8336282585655,2.5536527445557233
2020-01-09,Fast Food,Suburb,2074.51240633183,62.89684112303272,47.10864024792916,652.3969482023853,727.2296881742496,3.8494428998581522
2020-01-09,Fast Food,Mall,2887.5654750301896,63.85385856979353,43.00404052333958,805.6939163613117,974.7679161480448,4.962173927225505
2020-01-09,Casual Dining,Downtown,5110.384290524932,114.58177053806163,45.287926512717604,1550.351920314256,1789.3801971069227,5.067467721534687
2020-01-09,Casual Dining,Suburb,5396.687067932386,117.01733475904113,55.961317875194595,1682.3357652244922,1860.996394615252,1.3277320433637363
2020-01-09,Casual Dining,Mall,4599.521671062573,113.76929082262683,43.00906160466414,1477.4631663152168,1622.2141786252887,6.470133326035509
2020-01-09,Fine Dining,Downtown,7392.204486082641,171.58962123523025,39.226773487373784,2235.1192961966476,2567.2987225112815,6.6195236613258945
2020-01-09,Fine Dining,Suburb,6792.131541317807,158.79198225386764,43.178149703657716,2036.8197844856597,2380.385202969428,5.369104575080523
2020-01-09,Fine Dining,Mall,12048.39533249765,266.72557595954083,47.903023062255805,3590.4560428466198,4257.340937776269,5.332186394130569
2020-01-10,Fast Food,Downtown,1353.6370590615882,30.26548237465621,58.92468371353033,473.6104412477773,464.6774643600912,2.338095954255146
2020-01-10,Fast Food,Suburb,1814.6948828406687,29.282426068544986,45.3085761246273,496.42825367660004,662.67250913831,4.546491550594385
2020-01-10,Fast Food,Mall,1170.4008366417602,33.66434569856661,53.55562016291222,285.9474394089358,393.9279748892981,9.101346292125227
2020-01-10,Casual Dining,Downtown,3764.5843220664265,90.24954380170676,44.09826703742833,1188.6789092834877,1300.5976568642834,5.170929238074267
2020-01-10,Casual Dining,Suburb,4237.192109185192,88.08176454635017,51.5225808019301,1293.9157679210946,1439.512152105939,5.1386790255257395
2020-01-10,Casual Dining,Mall,3772.047842865941,69.42893572779244,50.78682707597929,1118.8912555114457,1311.27941434781,2.6430742007820993
2020-01-10,Fine Dining,Downtown,8453.71557406803,182.1404827592012,55.39506953711923,2489.3449120278115,2940.794354951462,5.09329694938949
2020-01-10,Fine Dining,Suburb,8175.867346225985,171.51487445233846,41.32597573321278,2417.1798224663166,2856.6444577609013,4.575090909875919
2020-01-10,Fine Dining,Mall,4913.365090907537,112.73979451914447,51.60332118961166,1467.4253409499258,1726.3823611146765,9.573769660437412
2020-01-11,Fast Food,Downtown,1012.862781987735,23.916368668448406,47.29679939730628,250.00997101950009,322.63534211943,5.459606894073774
2020-01-11,Fast Food,Suburb,1060.999116269988,32.7872644675488,50.890009170742566,294.76904910519573,371.1927832192611,3.1898350393832606
2020-01-11,Fast Food,Mall,1492.474764097565,50.89286413465706,48.903806007531436,450.28222984684254,489.558493238585,5.246689467181029
2020-01-11,Casual Dining,Downtown,2141.4006991323863,42.898167815551695,49.80017550137606,623.4138247131926,742.3271997879868,7.168451214747421
2020-01-11,Casual Dining,Suburb,2626.724753066245,68.88453824490614,47.679207627477645,753.5964758311252,916.0307115355334,5.658096264089687
2020-01-11,Casual Dining,Mall,2643.88788643677,71.05605208569429,41.1962329734187,813.3177545070075,923.1759691087929,5.3246853175544135
2020-01-11,Fine Dining,Downtown,4799.030261493066,123.86739526191701,53.136716483433766,1345.5231287143918,1687.4042532653602,3.602227212728153
2020-01-11,Fine Dining,Suburb,5128.96168644754,129.39886402846105,52.99265282075887,1545.4066929088865,1783.8854792628197,1.4242092076640738
2020-01-11,Fine Dining,Mall,4819.655620348804,102.88595584250916,51.95946238198447,1473.3669491004482,1708.1607405040015,5.032966791617156
2020-01-12,Fast Food,Downtown,1356.1590197182238,26.17130496987146,43.662255828792055,428.50478622027913,412.9570493054892,1.051802756870066
2020-01-12,Fast Food,Suburb,1256.7234512047667,34.173174298153434,44.735880092172984,424.96413005425524,458.5542349453468,6.852165244280394
2020-01-12,Fast Food,Mall,822.9987548914338,7.479168193329016,50.970994721967095,278.37500554728854,273.85291111130675,4.587371920324674
2020-01-12,Casual Dining,Downtown,2133.00470697637,38.89758088184368,47.023323565531065,659.9155755543367,729.6024758741897,4.589177669875685
2020-01-12,Casual Dining,Suburb,2912.4620160075633,75.7600579763006,46.460880434302695,858.8499209614142,1036.8328666765829,3.278149691577117
2020-01-12,Casual Dining,Mall,2797.5355716408285,52.25484786278547,56.96768512017895,927.1498661855528,977.5795956788008,1.0
2020-01-12,Fine Dining,Downtown,5467.454602761704,118.93122080896777,49.240493197027874,1671.843157369713,1910.1162496052568,6.961559761576889
2020-01-12,Fine Dining,Suburb,6220.284990932724,129.4610972338544,59.16815259512414,1826.252453707345,2152.097185963165,6.182360995647216
2020-01-12,Fine Dining,Mall,4314.434912753512,102.25770090398275,44.685209821666504,1211.9956756674258,1521.7959618715106,7.522330073119723
2020-01-13,Fast Food,Downtown,1937.6887706733598,26.346573986130334,49.36126571281069,545.9349987593831,722.9875966733457,7.249068096643353
2020-01-13,Fast Food,Suburb,1755.8199456220111,32.899493367910274,55.00127270011686,585.7348617358716,632.653206774209,3.3378183310708844
2020-01-13,Fast Food,Mall,1883.4482955864778,47.36781504757728,53.0626693119868,627.1124680069752,631.7217227225321,5.7190158523938655
2020-01-13,Casual Dining,Downtown,3963.2679559699686,84.34774171794658,52.64233815330298,1230.0112361776644,1343.2628764014028,7.392427659224044
2020-01-13,Casual Dining,Suburb,4068.833003730157,93.01702923180873,46.03712310621332,1254.7138732022868,1382.1056654246256,3.0260848532777143
2020-01-13,Casual Dining,Mall,3975.750324260372,96.18787953882045,36.808637658856064,1245.5337719692,1357.0318284480784,8.77346417108575
2020-01-13,Fine Dining,Downtown,6952.386242762141,147.89408734406055,59.28377953767034,2027.0322476364315,2450.0912592551367,5.630508281671339
2020-01-13,Fine Dining,Suburb,6238.298494622578,149.09946558266742,50.15781653106586,1902.9288344069157,2155.7513271495163,5.088739885917618
2020-01-13,Fine Dining,Mall,9290.15363308092,201.20997190351673,42.453403901449214,2786.632397186383,3261.819373452401,7.439531465775172
2020-01-14,Fast Food,Downtown,2694.477280057328,66.5507400805759,56.64914960868098,772.2545864086145,897.060385453313,4.803819955983774
2020-01-14,Fast Food,Suburb,2493.808103410478,65.6355557641103,42.7985124263171,820.5595997475548,859.4755404495868,1.9698974988225864
2020-01-14,Fast Food,Mall,2725.044070969113,54.11534417958941,49.93379337204253,882.480418496153,947.0373894725814,4.57695415288403
2020-01-14,Casual Dining,Downtown,3743.0313878908264,102.26917250180088,55.45486480271357,1062.0125062978796,1301.4305963230536,6.0977716902195915
2020-01-14,Casual Dining,Suburb,5502.806131488608,110.34955239298347,39.936436356413104,1674.9732470128777,1970.1215681136302,7.321880605784841
2020-01-14,Casual Dining,Mall,5245.552865095006,138.94970678692346,54.28034400146713,1579.1070286819518,1860.7059966261315,4.242565929641134
2020-01-14,Fine Dining,Downtown,10775.910309083773,230.4964615134065,50.720453685720905,3150.248695756642,3721.0515603530966,3.669281880764846
2020-01-14,Fine Dining,Suburb,9437.366250490664,210.70343262359725,44.130869786268136,2795.407855944839,3313.718976766179,9.477168952200387
2020-01-14,Fine Dining,Mall,9220.981266713177,198.29014510340426,55.16762684037216,2691.1870113456994,3213.105237467834,3.265904174396314
2020-01-15,Fast Food,Downtown,3896.476805854931,94.5648941490054,38.930172021854816,1044.6176214139662,1350.3336416385584,2.5743575186778993
2020-01-15,Fast Food,Suburb,3108.922456167739,56.51559612003215,50.74142562449316,917.1219253400259,1073.2634079576758,3.3686058920514372
2020-01-15,Fast Food,Mall,2065.573860995661,36.539501225685655,57.911091766734415,544.4655049139873,689.5516254957375,5.888373227599718
2020-01-15,Casual Dining,Downtown,5652.2788543918505,125.99112487538515,52.84022767310459,1675.3178603507752,1996.5065693397441,8.536300226327558
2020-01-15,Casual Dining,Suburb,5686.990196180641,139.3256507253733,48.45169457189829,1693.114468661977,2049.923197336972,5.289271433611236
2020-01-15,Casual Dining,Mall,6609.135840345273,140.18920617295643,43.52594432496736,2007.069814927075,2329.8133303562568,4.303372671426643
2020-01-15,Fine Dining,Downtown,10678.57668520434,246.49233168809508,52.62720345764983,3232.2296076916914,3706.9428791918062,5.803763896571709
2020-01-15,Fine Dining,Suburb,10478.99759064392,240.01656079682604,50.6303821430802,3166.1736389344233,3643.4194865586014,7.266802677383882
2020-01-15,Fine Dining,Mall,12345.390773947023,277.9282131210777,44.25102983069283,3651.4625989801148,4347.576107614957,5.335565545319763
2020-01-16,Fast Food,Downtown,2277.31928165724,40.40496040948764,49.245774905992846,653.1274060202837,776.1404755234872,5.03006332510898
2020-01-16,Fast Food,Suburb,2122.464130142976,48.1749981336952,46.0241840446852,648.902065948237,760.462356527157,6.821512441874873
2020-01-16,Fast Food,Mall,1916.4354752494694,46.99132877931953,48.854633408087274,591.7140663632082,660.0828992045886,4.871921486786662
2020-01-16,Casual Dining,Downtown,4697.10652666755,100.19430238540599,46.112184214794695,1432.0760807293439,1642.6135463752626,5.059852145053827
2020-01-16,Casual Dining,Suburb,6209.205408299407,149.32050979010972,48.42809890848132,1742.5774296328382,2149.2850061787085,3.532728992449413
2020-01-16,Casual Dining,Mall,5041.985298945218,105.57065748014188,46.074644878223026,1453.509021152031,1789.485586596523,7.681601778373984
2020-01-16,Fine Dining,Downtown,12316.561405331962,278.5399341389487,41.78248304379151,3600.3099440856768,4273.170620747442,4.051320152447189
2020-01-16,Fine Dining,Suburb,11464.63579271475,257.7075166183905,53.58501732649267,3441.287152937827,3975.381873415206,3.270303681765559
2020-01-16,Fine Dining,Mall,9157.749516655078,206.85888384471613,41.10955631340825,2690.3303354555374,3221.6937838721524,8.086323639330288
2020-01-17,Fast Food,Downtown,1791.5572725763443,26.6766096835017,48.64396840251468,641.5113047712083,600.1112416060035,6.177279739995485
2020-01-17,Fast Food,Suburb,2042.489520417502,45.83705508969406,38.63020099772673,622.737991930312,746.1853117982382,5.28589153012337
2020-01-17,Fast Food,Mall,1544.4882589608785,39.568728199526696,61.81697352072578,507.9569578438273,531.7172219538603,5.278576127256474
2020-01-17,Casual Dining,Downtown,2761.341452536448,52.088711377715136,47.367647563715344,870.5002588774987,986.605522274186,2.0826157384766426
2020-01-17,Casual Dining,Suburb,3669.0024720876245,71.07932964163518,43.49941264728253,1060.8328948180422,1235.06386622133,6.702945505963983
2020-01-17,Casual Dining,Mall,3268.5620607955643,74.55382595711653,47.39600138968031,993.9912053898953,1169.382246640933,4.662179373997612
2020-01-17,Fine Dining,Downtown,7090.229853355429,170.83587507518578,59.575582908581936,2164.2086277649123,2494.0632717190583,3.159092118366545
2020-01-17,Fine Dining,Suburb,5984.001013806378,137.93194822914523,47.14304565897103,1815.0199477975248,2152.289754174452,7.338558200588134
2020-01-17,Fine Dining,Mall,8189.664779920644,200.6616411901069,48.9045615543979,2426.657914562705,2863.7468073254804,5.888513727977946
2020-01-18,Fast Food,Downtown,1411.9302504746659,41.55607880132382,48.33109188319199,395.31439629368106,472.32767541767765,5.386574555146154
2020-01-18,Fast Food,Suburb,1279.6020214688485,35.15796727618747,51.92003399092992,381.49065052396656,437.3068464244427,3.454432354672601
2020-01-18,Fast Food,Mall,1123.0785722668109,30.569340550589345,51.4566539757062,423.24546793758395,417.05707257175686,4.641018492099859
2020-01-18,Casual Dining,Downtown,2734.896342151802,77.40798311259506,45.87060901071846,755.8906975666905,924.1784484024987,3.4666575083465356
2020-01-18,Casual Dining,Suburb,2547.1902339909334,56.754432604657346,44.31039395059794,820.6318881258899,895.9512347567841,1.8786039211226697
2020-01-18,Casual Dining,Mall,2581.6411954411656,49.84989438867763,54.26015861178472,756.900066123412,883.793460972276,6.256256887175374
2020-01-18,Fine Dining,Downtown,5481.374836998169,114.05161836752464,47.88660388953414,1743.075957579419,1916.8823700198955,6.964341170990202
2020-01-18,Fine Dining,Suburb,6139.137894719188,124.42504872335478,42.65585837407191,1836.0322271234513,2107.2147248309466,3.8044993842197394
2020-01-18,Fine Dining,Mall,5537.43356056749,123.34601366365072,53.737129251084895,1608.3105753994766,1929.5563686267215,3.281118449299082
2020-01-19,Fast Food,Downtown,1393.7753832079127,40.82040725175821,54.413409311456235,385.27547520750045,510.6614064655857,5.703357482444925
2020-01-19,Fast Food,Suburb,1635.6061428814426,34.369114135831126,51.43329014442146,519.075224216119,568.2898824755266,5.54728318703864
2020-01-19,Fast Food,Mall,1577.5862476074972,14.171216209927703,48.361331585453286,539.087556321807,574.775299960026,6.950317071080866
2020-01-19,Casual Dining,Downtown,2599.015373503793,63.924684142086576,54.5787446503322,754.324837356424,906.6253276526944,8.58242560462516
2020-01-19,Casual Dining,Suburb,2389.6846650576713,50.262054447904596,50.217344575613104,688.1510577307391,799.0066373725246,4.027325814239157
2020-01-19,Casual Dining,Mall,2992.404802989383,64.92561955748377,46.52255939834445,870.286362659917,1022.7783196972807,7.607700614006973
2020-01-19,Fine Dining,Downtown,6537.100912111567,146.49141668560043,47.589087367336944,1972.0275734720012,2259.034223291798,5.317563182015728
2020-01-19,Fine Dining,Suburb,5851.87288132536,108.80420385108147,57.458794189323484,1747.0766247286715,2031.979130689473,1.6764256444759487
2020-01-19,Fine Dining,Mall,7030.292107335213,161.73992742438898,50.88095732737509,2093.8446466257246,2478.871624424501,4.578572758625014
2020-01-20,Fast Food,Downtown,2059.5693943856595,19.250266131910372,48.13823064050166,555.7390476276058,727.1590500339054,6.494815276254622
2020-01-20,Fast Food,Suburb,2032.9444832916029,31.6913735382524,48.67176167989802,641.7227246133748,696.9120056491712,9.336773584352201
2020-01-20,Fast Food,Mall,1918.9257655614128,40.785321116242756,49.31279884157613,572.9342742608362,679.5876935272156,7.053505767360533
2020-01-20,Casual Dining,Downtown,5542.47853038351,114.03717952957686,56.28755776375129,1668.9527089071446,1856.2840728824906,6.621034735392886
2020-01-20,Casual Dining,Suburb,5118.595328856148,113.95342071823407,46.446759854230244,1561.7351918996312,1866.712472395826,5.820480262569745
2020-01-20,Casual Dining,Mall,3523.3354748853158,112.5616968690695,44.148742923657785,1025.832338560121,1199.0129517960395,5.107039296106949
2020-01-20,Fine Dining,Downtown,8099.749280941136,186.09522046478628,43.19174461070117,2405.2489122452703,2857.413086820385,7.451073651755177
2020-01-20,Fine Dining,Suburb,8336.22085279582,184.87651929036315,56.056225215115504,2509.6610572120517,2923.1094188525017,4.999527188986713
2020-01-20,Fine Dining,Mall,9890.155902193694,225.99838519631254,47.85040780553874,2899.479335027552,3458.1293085623297,3.482887675713966
2020-01-21,Fast Food,Downtown,2570.14281893048,48.085218720795055,52.91262609301478,680.294076169944,933.6886571500287,6.50380523865715
2020-01-21,Fast Food,Suburb,1814.1523954737515,41.26611914715764,48.67445051045588,529.8283839852386,613.2360221931634,7.776484651299112
2020-01-21,Fast Food,Mall,3168.8125861585727,70.77034900287437,50.32914495328562,866.826841764578,1113.7882099336798,7.60964480091987
2020-01-21,Casual Dining,Downtown,5196.960275996735,103.18829277860779,46.69606335585999,1640.0178084329048,1830.2079991800365,7.641810425427909
2020-01-21,Casual Dining,Suburb,6167.794205201478,140.2409360822402,51.022263606999935,1821.9564193775475,2175.9879753112627,9.341087053881722
2020-01-21,Casual Dining,Mall,5950.466025009803,152.9178086912288,54.07204816944383,1780.7749994155704,2123.3996848017186,3.1368997496872675
2020-01-21,Fine Dining,Downtown,11716.07434667704,263.78860034401123,52.149590165016406,3505.761878546166,4121.773997271095,6.795090557830401
2020-01-21,Fine Dining,Suburb,8833.12885005293,198.44796808470363,54.45600324560666,2748.418784315565,3100.5186487666456,4.542209277947799
2020-01-21,Fine Dining,Mall,10388.763914606674,240.1718284941116,40.76397305521456,3150.6897857452755,3596.35438714334,6.25137924161091
2020-01-22,Fast Food,Downtown,3308.722433812968,71.62398690597682,53.7745752909531,1090.0860671241,1178.8172916730657,7.6697207350931595
2020-01-22,Fast Food,Suburb,3119.3464329787525,67.80832678831415,51.87175275055024,927.1555968237471,1099.3078672038116,2.7550877796081084
2020-01-22,Fast Food,Mall,2919.834653241355,71.0753869745108,52.61809054766528,910.9006271921769,999.6024263803123,5.273817082199237
2020-01-22,Casual Dining,Downtown,6575.6903213402275,140.93656184527302,47.90137363933301,2008.1479605796999,2267.08706933581,4.758142374531645
2020-01-22,Casual Dining,Suburb,5603.959751153258,130.42806483437624,52.2997661351459,1635.030615331214,1951.9936178425419,2.5786506561484335
2020-01-22,Casual Dining,Mall,6413.820504218779,146.0551028604771,48.872362798964495,1907.3251105389454,2207.4492657696414,4.630655359118177
2020-01-22,Fine Dining,Downtown,11877.616284559976,261.34056150632733,38.709558527515426,3660.7949531075037,4162.152533051664,8.031687528615427
2020-01-22,Fine Dining,Suburb,11899.163155649525,271.82986174205433,52.18003397834176,3561.2481574061635,4145.68887743053,6.916557194852166
2020-01-22,Fine Dining,Mall,11396.153855005768,272.8292240691806,51.41985974467963,3420.7191876039888,4047.697972640573,2.70611833961509
2020-01-23,Fast Food,Downtown,2765.5366154314875,63.81106349786477,46.37998525722849,848.0201250338721,949.2940005481197,4.093677971591614
2020-01-23,Fast Food,Suburb,1387.9845211224374,38.54642278575658,50.65839314403413,547.2574078003034,497.2236884749486,2.828026133906796
2020-01-23,Fast Food,Mall,1619.6901234033735,29.12052436981596,44.50993328917684,507.7038145485421,604.1794202681087,8.14635910396246
2020-01-23,Casual Dining,Downtown,6101.446995953681,136.82633502202123,42.799748088480925,1848.794652013032,2136.2305319886755,3.1297222719202735
2020-01-23,Casual Dining,Suburb,5506.3380941582045,117.56437679469163,49.53963109902088,1607.1873699430696,1878.171404224796,6.176851219414301
2020-01-23,Casual Dining,Mall,5613.771052409766,122.45798572289469,51.9479392758628,1646.9809224070257,1982.2585987924633,5.281750768669323
2020-01-23,Fine Dining,Downtown,11013.589482186775,273.39295494221795,55.37109075216689,3323.9302890645927,3875.156435124727,4.847391771822673
