date,symbol,opening_price,closing_price,high_price,low_price,volume,market_cap,pe_ratio,volatility
2020-01-06,HEALTH_B,89.8724167482539,90.38132906340441,91.73319360862202,90.10740358231995,50581.93641859053,90381329.06340441,17.84430038097072,0.15670586935340533
2020-01-06,FINANCE_C,100.04245126626586,100.48682939028303,101.18893654554604,99.40897958397682,54047.364589564524,100486829.39028303,12.440063361361574,0.2210954438398417
2020-01-07,TECH_A,107.7298222821729,107.09653970706256,107.49547676427004,105.62373986383845,53438.38149882255,107096539.70706256,22.332120706343474,0.17817657213093113
2020-01-07,HEALTH_B,93.2483737418501,93.02314183541306,94.44736244499052,90.30430751924625,38121.5211392849,93023141.83541305,18.187756697191574,0.263793653418263
2020-01-07,FINANCE_C,100.61478104500745,100.79533356548336,101.65950060279494,99.92051066388493,59603.3228735536,100795333.56548336,5.0,0.19779112123224407
2020-01-08,TECH_A,102.12825458014984,102.1608875060389,103.39793533369489,101.72668665506761,65639.33012318646,102160887.5060389,16.6220983504875,0.16168594557587948
2020-01-08,HEALTH_B,94.74209950642354,94.6547243714717,95.96392140411452,93.75712197001582,51067.517821445654,94654724.3714717,17.99434820511942,0.14288963811042843
2020-01-08,FINANCE_C,99.08624348536532,99.52610678029473,100.69453735656452,97.98651090775354,53731.14595149978,99526106.78029473,5.0,0.16409548947465097
2020-01-09,TECH_A,101.39248436741016,102.6741015775912,105.29063673423688,101.43393209630256,58370.61681317348,102674101.5775912,20.756485235577564,0.2781665874111848
2020-01-09,HEALTH_B,95.33640096713634,95.610041020802,95.85346373690405,95.29196387684671,45083.45459461905,95610041.020802,11.213209041305694,0.27868211574231583
2020-01-09,FINANCE_C,100.37390348069707,100.80649845552738,101.60488855044613,99.47907737849319,45533.98472471681,100806498.45552738,9.944207424556907,0.12753798572735586
2020-01-10,TECH_A,102.66599375129506,102.75819227858227,103.09752146567966,101.59458569077675,51694.1811257439,102758192.27858227,8.67882326360649,0.16303176542825354
2020-01-10,HEALTH_B,96.36213518702436,96.82783813172298,98.10428042167116,96.75428931578145,70460.19622161012,96827838.13172299,19.3760284761762,0.2109699463282106
2020-01-10,FINANCE_C,96.42335777177318,96.53009710865845,98.07669779044663,95.46146629556681,30467.529110180032,96530097.10865845,16.706638068459075,0.14853091439960764
2020-01-11,TECH_A,103.36808435284999,103.54338039144207,104.65274131080757,103.3015639501365,48414.91921456483,103543380.39144208,22.77581455147928,0.14473286046420628
2020-01-11,HEALTH_B,94.87425189844186,94.4719066367618,95.50727131151278,93.33100287331749,47051.80632583537,94471906.6367618,18.66810024115762,0.2758128915979901
2020-01-11,FINANCE_C,96.94207621773204,97.08951293399217,97.62840562978646,96.84877342821771,53469.78274175843,97089512.93399216,21.650077740157727,0.24970356361383558
2020-01-12,TECH_A,101.96919833087824,102.15761875906804,103.05697297670245,102.02157891761163,74050.02869863858,102157618.75906804,16.16856562582738,0.2131964558539089
2020-01-12,HEALTH_B,96.07695028680794,95.58633267217982,95.84875205302232,95.27662301434543,62002.784021337364,95586332.67217982,9.162845594361668,0.21939791879138043
2020-01-12,FINANCE_C,91.70516649036537,91.55824853623142,91.56763606530401,91.24349068365811,46550.836657443935,91558248.53623141,10.801125142305926,0.1545699095073739
2020-01-13,TECH_A,101.70495782493418,101.67654522679867,102.16586260464385,100.96532071421991,37306.16252298198,101676545.22679867,11.366438940385658,0.20710497329986635
2020-01-13,HEALTH_B,96.3537914606472,95.83525252762453,96.47153255306223,94.9365524442471,48288.620832087036,95835252.52762453,13.01552435618108,0.18471443995590847
2020-01-13,FINANCE_C,92.4053802540144,92.43878497520082,93.38638300708782,92.37534200749464,38719.973736707994,92438784.97520082,21.49336625373748,0.15679122044805502
2020-01-14,TECH_A,103.29160556996393,103.34632990810228,103.56260044115625,102.8963204648463,32479.3227126993,103346329.90810227,19.73839303774972,0.19933465814094936
2020-01-14,HEALTH_B,97.87896660877428,98.53991382847853,98.88160568708841,97.17589807722445,47215.53708423446,98539913.82847853,21.762255715287495,0.22831973487630164
2020-01-14,FINANCE_C,92.85773732826746,92.86851090274452,93.02970472604913,92.06814548087212,69082.2602675715,92868510.90274452,10.158426384829735,0.19317005257969352
2020-01-15,TECH_A,104.3928187358207,104.27239561016167,104.28119327503325,103.2997189378844,66251.78992009464,104272395.61016166,11.463344633645677,0.16919361287202297
2020-01-15,HEALTH_B,98.19690872202224,98.67202168351754,99.78702157035168,97.4268308214929,41166.983960292244,98672021.68351755,12.433419172121475,0.17579912112304594
2020-01-15,FINANCE_C,92.22238845436607,91.50197966620705,92.60272734456201,90.57793009718691,66876.6784130117,91501979.66620705,18.18547231255362,0.1707086218405381
2020-01-16,TECH_A,105.04419978613478,105.14895891856655,106.75557806418367,103.51070217845668,45378.98066908266,105148958.91856655,6.043280183744907,0.2265584610126295
2020-01-16,HEALTH_B,99.36871036753381,99.21707409821592,99.94862835736811,98.53372341475784,45989.76159419565,99217074.09821592,17.261456778011503,0.26409224087261723
2020-01-16,FINANCE_C,91.04464822013088,91.66364738179888,92.78955519916128,91.04285716098914,43952.29080751238,91663647.38179888,22.42703094077207,0.22461229884267422
2020-01-17,TECH_A,101.72851784489356,102.26710411750935,102.44603929754058,102.04174787563339,46046.19926084855,102267104.11750935,19.135471056118448,0.32084726560677007
2020-01-17,HEALTH_B,98.64566621543966,99.09288223248818,99.81312094203795,98.95326402456263,40835.14022236105,99092882.23248819,14.58143019577417,0.15885143891168818
2020-01-17,FINANCE_C,90.05928101701846,91.24177870639373,91.29187573986196,89.92203764291553,55763.291693939755,91241778.70639373,10.17323818856762,0.20124180919776752
2020-01-18,TECH_A,102.32966793613852,101.93322874318959,102.01176038951152,100.30879713405746,49257.57220521364,101933228.74318959,17.341285838230796,0.1595170646906664
2020-01-18,HEALTH_B,99.34619132706067,98.44854585728594,100.23730326646213,96.44416102535583,45229.802872793356,98448545.85728593,21.025738356428658,0.25309424827143917
2020-01-18,FINANCE_C,88.46625779325949,88.29637784113814,89.18807638492503,87.79230401261994,51274.17975427777,88296377.84113814,13.846321368328605,0.25275615000044716
2020-01-19,TECH_A,100.45445771094924,100.89024158050574,102.21089474940756,100.01894329167769,60955.129655520985,100890241.58050574,15.373319970899104,0.14887176383638914
2020-01-19,HEALTH_B,99.12096576523875,97.82586186255271,98.20847187392974,96.82535703402388,61887.52490639049,97825861.86255272,14.575790739037338,0.2178827057636423
2020-01-19,FINANCE_C,90.24628258375888,90.44671752430312,91.18899773195956,89.72262225341024,57884.012076852276,90446717.52430312,14.357976238301815,0.22103768835012738
2020-01-20,TECH_A,100.34452506816923,100.31746838640682,103.24356848640285,99.95846198383673,45168.577094129774,100317468.38640681,21.82881648339251,0.20842237502199618
2020-01-20,HEALTH_B,96.11631536547891,95.48638511460574,95.803956417263,94.95237860142109,41824.29293433524,95486385.11460574,14.727388432021476,0.2514990580948999
2020-01-20,FINANCE_C,91.7207053762892,91.18470616438884,91.33553158765595,90.32535111388076,45986.05572292433,91184706.16438884,22.469869512493048,0.26154617913231676
2020-01-21,TECH_A,102.56565839721607,103.3173280918474,103.58869317626606,103.07514979663135,38816.20024388893,103317328.0918474,20.926821085763137,0.17496958425287845
2020-01-21,HEALTH_B,91.99897389625782,92.38324336381554,94.78193277098114,92.10955958365113,51722.91714816977,92383243.36381553,5.540624393304675,0.22158970457785376
2020-01-21,FINANCE_C,93.39520499502103,93.48904168017775,93.87115998022152,92.17715184190034,40679.769233547755,93489041.68017775,22.09109605782057,0.24905481930065737
2020-01-22,TECH_A,103.92406139029033,102.91681796256475,103.31040619320656,102.60211334178038,57504.31220528763,102916817.96256475,17.906486376189772,0.2875973545709833
2020-01-22,HEALTH_B,93.34894743751288,93.37992570604892,94.51850392989685,93.10729144482609,51927.67243751839,93379925.70604892,18.955697230146882,0.30140650242463984
2020-01-22,FINANCE_C,91.82882227013228,92.80734473840394,93.95370527073709,90.9252249804915,63619.408249387685,92807344.73840395,6.846557862524882,0.2449454435328562
2020-01-23,TECH_A,105.29746475981017,104.75298227787087,104.76257621376347,104.65791515982845,48054.93076457035,104752982.27787086,22.871754123283225,0.1791376793800649
2020-01-23,HEALTH_B,96.87540173585873,96.30618391276238,98.36580831825667,95.95583880098276,65825.8171669575,96306183.91276237,11.252974834865107,0.1277127933838036
2020-01-23,FINANCE_C,90.99742137940255,90.84208055003418,91.3707662086265,89.5559339772329,55821.834454394615,90842080.55003418,17.506685724792494,0.26680411536839327
2020-01-24,TECH_A,104.26442151139767,104.53258714482575,105.2843802460474,104.42310067934098,59984.89776302361,104532587.14482576,11.276239151382818,0.2066023760966239
2020-01-24,HEALTH_B,94.06370198607979,93.11565822234937,94.3982749825763,92.85606778411727,35293.58173293569,93115658.22234936,12.790327699740418,0.1917896611394969
2020-01-24,FINANCE_C,92.39478666962124,92.36678341309873,92.53713865923503,91.5244236782834,38082.60532909489,92366783.41309874,11.404709300408358,0.2498455709288443
2020-01-25,TECH_A,103.52200484153514,103.69390263475812,104.12309572837317,102.5143732169208,57571.90488615478,103693902.63475811,22.145133144944186,0.15385662404294675
2020-01-25,HEALTH_B,94.12033559980857,94.41208126715489,95.22715626299127,92.95187889361364,49732.42749852364,94412081.26715489,15.10432858140879,0.2720877897173143
2020-01-25,FINANCE_C,88.1393100969237,87.63761945760191,88.39940326554103,86.73515789339282,44601.50521959583,87637619.45760192,20.56647728804401,0.14942520722087405
2020-01-26,TECH_A,106.19851085862767,105.48389544299935,106.39263159911789,104.13056489244345,52667.87554505116,105483895.44299935,16.03482970241702,0.20138645717042675
2020-01-26,HEALTH_B,96.53109748309505,97.00046370081617,98.30577360247929,96.96805593235337,56531.68320531672,97000463.70081617,8.215127714669542,0.20866606879307983
2020-01-26,FINANCE_C,86.72320021340924,86.17657685611185,86.50628662752968,85.07012685771477,58781.798508952765,86176576.85611185,14.068624522501478,0.1
2020-01-27,TECH_A,103.2271133538969,103.25664272819897,103.9000524743458,102.18461611749886,47856.01111263401,103256642.72819898,8.107580659642597,0.218012182817724
2020-01-27,HEALTH_B,98.8651585061645,99.52594138220829,99.93277676560118,97.94528683055123,41454.81989267361,99525941.38220829,14.761697572014338,0.2772028871718891
2020-01-27,FINANCE_C,86.6596610395923,85.90137080469513,86.57373497913903,85.52508796233492,43052.977406976584,85901370.80469513,9.306448670799425,0.18793298830815042
2020-01-28,TECH_A,105.84728465801443,105.97819551282419,106.19214530643039,105.69991275824532,42444.981768136364,105978195.5128242,10.454998568673659,0.22095295092405756
2020-01-28,HEALTH_B,92.56073282968484,93.03481159873213,94.79835294035274,92.31737789566961,49503.44351327244,93034811.59873213,21.05188401805751,0.24604033118338467
2020-01-28,FINANCE_C,87.65356827399664,86.83213567791168,88.05092079696713,86.31318504778586,52133.31849232548,86832135.67791168,6.662330989475063,0.249555063325833
2020-01-29,TECH_A,105.19265280790155,105.44250380187198,106.15766327066302,103.43158340117654,51896.683196184786,105442503.80187199,5.0,0.19719653869675166
2020-01-29,HEALTH_B,94.38582608691421,94.41083836545849,95.06187324681508,93.20681742422398,54466.48552172838,94410838.36545849,23.038819636969023,0.22969119987574596
2020-01-29,FINANCE_C,87.01323956080985,86.75305504313519,87.99606191904897,86.40438921727029,39178.34975932854,86753055.0431352,13.744994929668332,0.29234248732234935
2020-01-30,TECH_A,104.01342912443923,104.43916868333888,104.6080215693094,103.94449818346654,53629.874844025406,104439168.68333888,9.768149813878647,0.2024428569458937
2020-01-30,HEALTH_B,94.29502304611911,93.92642368608897,95.50605095618135,93.14772565054571,45828.58429805703,93926423.68608896,22.240270090323246,0.24840192009705953
2020-01-30,FINANCE_C,82.38384452218718,82.53550815927626,83.13838598762588,81.57537784511366,54261.33470768019,82535508.15927626,5.0,0.20473445670983412
2020-01-31,TECH_A,104.10146858119758,105.88414795835922,106.68772675278426,105.83649729853515,44329.666958155314,105884147.95835923,7.082139898406425,0.1945185516984715
2020-01-31,HEALTH_B,96.25095436176753,96.61428968410587,96.83231163319601,96.31545712851141,52657.21545658597,96614289.68410587,21.523321741983963,0.11585394716465504
2020-01-31,FINANCE_C,79.28070084493578,79.51143228735766,80.3671359075916,78.85749372980831,63615.052548430955,79511432.28735766,17.156766260660095,0.2507289711972505
2020-02-01,TECH_A,103.70579810847248,104.1918585132614,104.92849602188095,103.49111917533637,44831.099556387475,104191858.5132614,11.836119270885716,0.15126026782646673
2020-02-01,HEALTH_B,98.75853978445235,98.3311934196965,99.52509760364492,97.90504383092109,72314.127640061,98331193.41969651,9.53585763264826,0.19213568472273804
2020-02-01,FINANCE_C,78.13600600532814,78.72333531463494,79.87715441218408,78.67929970608861,52358.38145307988,78723335.31463493,5.0,0.24971447268386443
2020-02-02,TECH_A,103.4139617017718,104.03760830326908,105.19056039456169,102.37668115379498,56434.268390541525,104037608.30326909,11.425393616009313,0.21657852923214102
2020-02-02,HEALTH_B,97.82129887668408,98.25130882476141,98.99294867112194,98.05381739076195,43068.32715246474,98251308.8247614,14.67242054945854,0.19625054120796956
2020-02-02,FINANCE_C,75.90692565633447,76.31038206845524,77.15171910584326,76.19907235702347,32487.83838233579,76310382.06845523,18.48207078231305,0.19024926928152927
2020-02-03,TECH_A,102.99872703173824,103.5586409667457,104.19908706447698,103.10591137945674,40627.78149129409,103558640.9667457,11.240062303647633,0.176443880385031
2020-02-03,HEALTH_B,97.25057322364438,97.26635475064319,97.49865420030456,95.8892232881111,54259.97566855278,97266354.7506432,12.989883729729774,0.19227458003875655
2020-02-03,FINANCE_C,77.37792514142761,77.81198265258709,77.84672264017128,76.70691428403829,61160.79257643435,77811982.65258709,16.849432754309046,0.263367752222613
2020-02-04,TECH_A,104.58587897885269,104.4792719547822,104.60635543849277,104.35717795662653,54242.858557418665,104479271.9547822,20.71219050113524,0.17356911052717777
2020-02-04,HEALTH_B,98.84323720000437,98.80563436123529,99.34292781195963,97.93500774326574,71842.31665478738,98805634.36123529,20.988244514431393,0.1
2020-02-04,FINANCE_C,77.55312389151558,77.15781977564205,77.95075191463289,76.57730362068548,48119.11454961339,77157819.77564205,23.093555068592188,0.2041497297378463
2020-02-05,TECH_A,106.65525263482262,106.20387755379741,107.38530713590207,105.7354616184064,39662.32480615612,106203877.55379741,23.596154420134493,0.19760965047047355
2020-02-05,HEALTH_B,97.66639994230854,96.95460260315842,97.11086186625863,96.85256083060276,42515.16277966225,96954602.60315841,18.133073779200387,0.19049295557442086
2020-02-05,FINANCE_C,74.93728653581641,74.7930247164746,75.73758321997389,74.159343916939,45237.80047684154,74793024.71647461,13.27449000766392,0.1884437380893077
2020-02-06,TECH_A,102.67265722035529,102.51990499073096,103.33918305337315,102.46359596813146,49360.87707979888,102519904.99073097,21.121008115062725,0.16849496579486622
2020-02-06,HEALTH_B,96.45646759663691,95.77285765800383,97.39438026663632,94.87920027006942,49960.7658004256,95772857.65800382,19.98987863478505,0.18052803983030313
2020-02-06,FINANCE_C,74.98142723076741,75.36048087758157,76.13561544722248,74.5368607682469,50284.586183231084,75360480.87758157,14.014069154164106,0.23574319451784878
2020-02-07,TECH_A,100.63417431136507,100.71715522921521,100.9607651827494,100.64553304541745,48427.5191243077,100717155.2292152,13.617269660723823,0.21301554693791724
2020-02-07,HEALTH_B,95.19664281439994,95.29434784126725,95.48175356626241,94.03420398811646,57161.53134183481,95294347.84126726,22.195085989826637,0.1446787093281191
2020-02-07,FINANCE_C,73.69791263290593,73.76783663619516,73.95627185748285,73.34711744463932,46139.511323448976,73767836.63619515,8.524381050447161,0.21449623711606638
2020-02-08,TECH_A,97.55407493740226,97.7823178423637,97.88556474920513,96.92208583304624,41466.227353180184,97782317.8423637,20.909398179069143,0.1650134153379927
2020-02-08,HEALTH_B,92.81597586241328,93.23532501250882,93.57689089574009,92.69787977867317,57233.8311333412,93235325.01250882,17.224091563446322,0.13188107338942417
2020-02-08,FINANCE_C,73.08140663131395,72.48396941831734,72.55684031196138,72.20634472395153,50150.160168377355,72483969.41831735,18.652370363979497,0.2457222831332465
2020-02-09,TECH_A,95.49396094939826,94.54912460480452,94.70522888032757,94.08920212673573,40044.7993146619,94549124.60480452,14.663584538882557,0.1
2020-02-09,HEALTH_B,91.2772206909363,91.95390271315244,94.16788890857013,90.38580114203698,58147.80551349029,91953902.71315244,13.390812535357849,0.2233452777690649
2020-02-09,FINANCE_C,73.21470725136614,72.75936664786877,73.15814865855639,72.39940558365863,56526.31912215404,72759366.64786877,18.307055674922033,0.11031312339260414
2020-02-10,TECH_A,95.38224335800221,94.94757665991527,95.26735474636769,93.91516968207851,37077.12361058267,94947576.65991527,12.50764125226231,0.23064156673168915
2020-02-10,HEALTH_B,94.24021925073268,93.65180738768109,94.3168763941386,93.08919730845314,47664.06987830061,93651807.38768108,16.4235625412206,0.2621010407400794
2020-02-10,FINANCE_C,75.04365956059772,74.46773849253702,74.8244086311184,73.28634421853877,52895.22687754516,74467738.49253702,17.01559222800375,0.23420797768607288
2020-02-11,TECH_A,96.51178782793927,95.91044693149551,96.35059404969202,95.56925188978381,58279.17302089282,95910446.93149552,15.363569402275335,0.21047519641494564
2020-02-11,HEALTH_B,98.66540796958827,97.92890720481837,98.44939950957179,97.44172440860591,55631.94117675208,97928907.20481837,16.99844093401713,0.27444084641854355
2020-02-11,FINANCE_C,74.89406984056829,75.22071401124529,75.54583937907954,74.80060042689223,43757.00646751816,75220714.0112453,14.826000680015792,0.13032860660801515
2020-02-12,TECH_A,93.77255876942961,93.81580541061476,94.65076325950209,92.02758444539353,28922.646077511246,93815805.41061476,23.00044118621068,0.20680183849196665
2020-02-12,HEALTH_B,101.13679950251287,100.0918672628899,100.97853773787439,99.17692621695801,36266.99251271501,100091867.2628899,13.56170233323546,0.21537768623420847
2020-02-12,FINANCE_C,76.23004722821241,76.58447901108289,76.83575725572699,76.18793019568818,72315.88518201536,76584479.01108289,14.47023266047034,0.1839436105627814
2020-02-13,TECH_A,94.71251906970438,94.70280601044759,95.27644636343153,93.96488584468632,52753.8172616704,94702806.01044759,21.18438707275432,0.14369533974091253
2020-02-13,HEALTH_B,98.42464725765441,98.90807874794055,99.11178875054755,97.7098632905597,48393.37344920166,98908078.74794056,18.581457329369755,0.22914621900833357
2020-02-13,FINANCE_C,76.34714530715179,76.50594155870102,77.49462339507839,75.35989435397379,36241.00999038889,76505941.55870102,11.45314516449618,0.2405087193335805
2020-02-14,TECH_A,94.55655239003902,94.47156524334052,95.0084394235488,92.32606167871039,58783.185573160066,94471565.24334052,14.299645346926827,0.19707213508822422
2020-02-14,HEALTH_B,100.210632411835,99.9727422033314,100.73844180245516,98.07635564932554,32854.19717183479,99972742.20333141,14.886360076310341,0.1846953613882991
2020-02-14,FINANCE_C,76.05443529136654,76.1406126963265,76.21320742110925,76.00125805913821,41412.1518944811,76140612.6963265,16.999452328164253,0.1765299844028926
2020-02-15,TECH_A,92.44436565552763,93.01269273580301,93.61226468752076,91.90208966138339,47325.77838946114,93012692.73580301,24.350053438888814,0.1690709255829987
2020-02-15,HEALTH_B,99.40513002737758,99.82384877862526,100.26426403121316,99.53543424224513,41704.67190357801,99823848.77862526,24.54659876072858,0.28414691492103106
2020-02-15,FINANCE_C,76.64329199226972,76.07473274937581,76.4790058026348,75.69232367326134,46747.521621342144,76074732.7493758,20.802511199117372,0.20619426662455712
2020-02-16,TECH_A,95.18480418523566,94.5655620972949,95.34574808411325,93.95053693482278,40358.80033703767,94565562.0972949,16.791330978805497,0.11544511960131969
2020-02-16,HEALTH_B,99.05059004708522,98.19648054980718,98.70678890426409,96.9468535063695,60438.81649951252,98196480.54980718,14.150877314352364,0.24370710117067185
2020-02-16,FINANCE_C,74.33117710683047,73.90299278932343,75.05642900037876,73.87046697683896,33763.46539332481,73902992.78932343,11.144948171186071,0.26746707308954376
2020-02-17,TECH_A,93.99740938461046,94.47402795917547,94.91467218623316,93.97447515670386,69150.08511204134,94474027.95917547,19.676881461408723,0.22862534233161222
2020-02-17,HEALTH_B,98.65329982048006,98.16704607446435,99.50148388528233,97.74935811428851,58378.58134306391,98167046.07446435,18.709285853535423,0.26889051684007226
2020-02-17,FINANCE_C,75.41289241385053,74.93411356904735,75.78945299121253,74.62422747688825,49260.713725389454,74934113.56904736,20.090417733836006,0.1514583343286911
2020-02-18,TECH_A,92.0461024997815,91.46321835253958,91.55073792565973,90.49148637285091,30849.285774640262,91463218.35253958,18.699315554782615,0.23560358314598928
2020-02-18,HEALTH_B,98.03976297943991,97.68609997103441,98.25629454328458,96.58878513795018,49864.3355013098,97686099.97103441,23.99466398266992,0.16927939090179842
2020-02-18,FINANCE_C,77.72789644414115,77.27676102785858,78.7706938130465,76.73200589440563,40029.41326389613,77276761.02785859,5.495829226298678,0.12267246641534202
2020-02-19,TECH_A,89.80242866667625,89.77917088819042,91.33833845349132,88.23153019275706,29062.311596938718,89779170.88819042,16.368204461319085,0.1922586873724143
2020-02-19,HEALTH_B,99.06608703585202,98.61067160740595,98.98241905514182,98.37967493068994,34738.356420055374,98610671.60740595,9.823450566786436,0.2711512573906589
2020-02-19,FINANCE_C,76.07518316468496,76.14602482529887,76.46045748712972,76.0030251195909,25165.13168144256,76146024.82529886,14.509237831968486,0.1906707060496986
2020-02-20,TECH_A,88.4002014993651,87.93327504172129,88.12238614966714,86.32331084673517,57510.98802082939,87933275.04172128,15.103855445082983,0.1366971912605914
2020-02-20,HEALTH_B,97.01151313700535,97.28506619164618,97.40506197001366,97.25733516001323,54892.75425205797,97285066.19164617,19.918624802409024,0.12372770014327969
2020-02-20,FINANCE_C,77.75155760744012,77.40819232197485,77.96727240819254,77.18244274024042,62658.09237175723,77408192.32197486,13.417905084621216,0.2628588153286171
2020-02-21,TECH_A,89.72072845419089,89.80655120303712,90.04292518928482,88.07434748023987,32779.64937779334,89806551.20303711,21.2797115468435,0.10346418413918052
2020-02-21,HEALTH_B,97.12869428893846,97.45338453130334,97.66157779013196,96.33373570384671,41676.90155756521,97453384.53130335,24.476227142727723,0.18753555004699243
2020-02-21,FINANCE_C,78.80015319244995,78.33914681917243,78.38046065724649,77.98869809510538,47525.830690727926,78339146.81917243,12.239889403018532,0.13637213134271936
2020-02-22,TECH_A,89.92271254920816,89.8758192853029,90.10816511304805,89.25547156409928,51215.201054845726,89875819.28530289,15.819329379400024,0.1914714359912323
2020-02-22,HEALTH_B,94.98931706171466,94.80544225414818,96.31257355776985,94.34277179896607,56276.04903373334,94805442.25414817,15.325192229127767,0.18398635149195555
2020-02-22,FINANCE_C,78.59492118416054,78.91642703697305,79.18465576155076,78.60326333478113,42943.39676257664,78916427.03697304,14.36561492969705,0.15826538289243883
2020-02-23,TECH_A,90.06949913436928,89.99700404216412,91.36032468992539,89.21797478564807,36498.03119936512,89997004.04216412,5.0,0.1437552193691726
2020-02-23,HEALTH_B,98.14856183418152,97.72854246703889,98.87544229777453,97.29524027496096,28114.74223862405,97728542.46703888,16.88821238722513,0.23465164949440143
2020-02-23,FINANCE_C,80.6988574256688,80.58805227427908,81.65421035189208,80.3685659398632,55001.354263012196,80588052.27427907,8.67168781309701,0.186410155180922
2020-02-24,TECH_A,88.67578739276668,88.25620933791261,88.35040460211292,86.5899574447776,62809.80723885633,88256209.3379126,19.21448680405071,0.1630909924792191
2020-02-24,HEALTH_B,98.27211620252255,98.30856272454689,99.47068417550668,98.1866831627399,61180.359018546034,98308562.7245469,14.37097790925267,0.22733671206153913
2020-02-24,FINANCE_C,81.41129235971029,81.76556495705222,81.86972929804287,81.12141005971718,40545.96436296312,81765564.95705222,33.097128905497,0.28447878503606633
2020-02-25,TECH_A,86.86168386365996,87.54135415629712,88.03194586271428,86.8286425568716,53731.08616929053,87541354.15629712,17.9059497325894,0.20551691977214037
2020-02-25,HEALTH_B,95.03393063719713,95.35978471952305,96.35983539999928,94.97370234740663,43140.53818690932,95359784.71952304,19.42711769609422,0.1736605559330129
2020-02-25,FINANCE_C,85.36342654088388,84.74457642130245,85.04992888130872,84.60728714361278,55870.618509150336,84744576.42130245,9.320323567715096,0.15807975395135637
2020-02-26,TECH_A,90.57416138350328,90.42033102989551,93.41807793527653,89.39713428887823,48279.19082056513,90420331.02989551,10.08971166194782,0.1318651251420948
2020-02-26,HEALTH_B,96.0744966036693,96.0757798262736,97.29541608407702,93.8724531502656,52547.08848975961,96075779.8262736,13.760148748974828,0.15568105171133825
2020-02-26,FINANCE_C,85.37304732901839,86.01310030340929,86.61111860629343,85.84181175875665,42773.737887571486,86013100.3034093,11.973633665288542,0.23823976846191142
2020-02-27,TECH_A,92.97325058453363,92.18311481943346,93.01124461517561,91.6278771316885,44566.632274076546,92183114.81943345,17.177953827233747,0.2789955590675527
2020-02-27,HEALTH_B,95.2257372093452,95.44564101776798,95.61701326833237,92.89935029506275,41805.50767807217,95445641.01776798,14.330383640560576,0.17080152447435085
2020-02-27,FINANCE_C,84.70694973773557,84.39331826137175,86.5827154213874,84.13537368532901,46967.95451397143,84393318.26137175,18.95852243006242,0.20793927852951272
2020-02-28,TECH_A,93.93110014901018,93.78906690641475,95.67322037863383,92.59717218821434,50622.56064302624,93789066.90641475,19.999674930405675,0.18223784777516025
2020-02-28,HEALTH_B,94.2160721584351,93.85508685358643,95.22964333558858,93.64881326921244,40599.31409888236,93855086.85358644,18.450349745455508,0.1607827350721185
