date,product_category,region,daily_sales,marketing_spend,customer_visits,conversion_rate,avg_order_value
2020-01-02,Clothing,West,2910.28062390206,220.55817514409023,5801.323754278417,0.054830106584207464,54.62390804019242
2020-01-02,Books,North,1070.7131061751402,118.13766167422673,2147.7912588910203,0.025855695635013064,48.98280443549582
2020-01-02,Books,South,1201.3888810753817,125.22201773469658,2387.1235287159398,0.054885037227620295,61.09123724560149
2020-01-02,Books,East,1108.8899611028182,127.99120965782075,2099.5988120991206,0.017103840842665106,50.00946806909761
2020-01-02,Books,West,960.1591577497961,70.93585274419672,1857.3392253705267,0.042379735723065644,47.221752251083245
2020-01-03,Electronics,North,5917.634761833008,605.5455543600602,11883.245740743303,0.04761289394756939,54.24555912095948
2020-01-03,Electronics,South,4694.953933860265,523.4246418824694,9405.918999144114,0.07710500536808337,55.018736197586215
2020-01-03,Electronics,East,4608.803745943873,444.2136572041528,9206.611208786622,0.04327614151150364,41.6870972597419
2020-01-03,Electronics,West,4632.153579586003,499.0202416454041,9306.239641650116,0.06125766329744352,53.12057472792764
2020-01-03,Clothing,North,2671.934521343397,310.9163258474324,5426.229687948547,0.07633689938700153,51.208939456216925
2020-01-03,Clothing,South,3002.3983527044284,320.38040578562584,6103.532237580669,0.08304180999480629,45.69919338089182
2020-01-03,Clothing,East,2953.6639954844018,342.1809166209184,5709.863796849848,0.01,48.92247853467031
2020-01-03,Clothing,West,3022.1054127135935,359.6333042140994,6076.244818084389,0.042378471763710186,54.288118520583645
2020-01-03,Books,North,926.2750662923092,59.73837973083151,1700.5650455678328,0.02672734492595803,46.988792976748236
2020-01-03,Books,South,957.3346629281376,121.57173612388453,1911.5807684311335,0.030344885626240322,54.46123296758824
2020-01-03,Books,East,1020.6661625319381,162.15010574033863,1771.6379819175816,0.05520123000685252,44.442708369902896
2020-01-03,Books,West,1033.3009205274577,52.125660891293414,2128.537524827738,0.012042899844631562,55.47798766663024
2020-01-04,Electronics,North,4366.445847447328,374.1894365121741,8711.367032548786,0.05335602280954326,51.41084687831873
2020-01-04,Electronics,South,4906.924981535154,559.959619849392,9638.526240716961,0.0625553895698141,46.4315567178489
2020-01-04,Electronics,East,6355.47655148499,745.6303740864935,12615.267688812733,0.05284042898926909,48.65105721224779
2020-01-04,Electronics,West,5143.258518124074,452.8868574084154,10325.783250177665,0.04774615703422626,44.74561953008167
2020-01-04,Clothing,North,2754.667564054913,217.48502508352723,5510.229285717609,0.029132739811671148,50.757051452379514
2020-01-04,Clothing,South,2845.2413396379634,308.33587922473623,5695.797774308625,0.061505208177991696,43.371893443835155
2020-01-04,Clothing,East,3161.724935606657,389.04952884400734,6353.919793612118,0.03833846132185466,47.13347650981182
2020-01-04,Clothing,West,2869.3535652085507,174.18698237865814,5764.678635188281,0.05525792822004225,55.475382760044745
2020-01-04,Books,North,1020.2426939777571,163.7558967437779,1926.8639455314228,0.07174126556152485,58.378901880488414
2020-01-04,Books,South,1119.439757414612,41.13676991126371,2101.553505572876,0.10064571642235765,50.421679983001624
2020-01-04,Books,East,1033.2629529235942,85.83051699349737,2175.606574909032,0.034869002882578395,62.08779410481602
2020-01-04,Books,West,991.2170277411757,161.24785225028808,1853.8247011274923,0.05726657154598916,44.064508900538556
2020-01-05,Electronics,North,5539.4177213101975,546.8397020864546,11023.488215660296,0.012638987307470984,49.91597582360205
2020-01-05,Electronics,South,4733.566743006724,528.480124995522,9479.961617624816,0.035151151873918714,54.18448261014894
2020-01-05,Electronics,East,4098.106877066392,377.16951615310893,8306.671026582439,0.06893965268657432,43.91067988938144
2020-01-05,Electronics,West,5024.414271925641,558.4078115669174,10062.950053910014,0.06717946502323319,45.20892995611709
2020-01-05,Clothing,North,3013.216899130718,309.82492940727553,5914.633960614971,0.06125131730982174,47.118571154244115
2020-01-05,Clothing,South,2835.619908983047,210.6285966659716,5658.213551475201,0.052212847798753154,49.1592856532919
2020-01-05,Clothing,East,2851.0318779338127,293.6217076998088,5643.725950201836,0.04078449982245117,45.84880733144816
2020-01-05,Clothing,West,3462.9613212346394,362.7002432415601,6930.043370019509,0.09897109862902734,58.79606282473497
2020-01-05,Books,North,1089.3411424142853,122.43139388306368,2162.9375823644673,0.0940871927098931,60.124294270694996
2020-01-05,Books,South,1062.4822911122913,82.26066802203438,2090.8367564599403,0.04539981900325599,51.06032010578909
2020-01-05,Books,East,1115.9109864027866,28.565689941752012,2296.4435136579827,0.032717824243723416,53.940026979377244
2020-01-05,Books,West,960.6998158630385,105.07349526779211,1886.5178901672027,0.0520494294509696,50.41087025894321
2020-01-06,Electronics,North,4331.471277959199,357.82380193758365,8595.283504232,0.05158839157598288,56.976885021638076
2020-01-06,Electronics,South,5561.614243961244,592.4162529612609,11273.556079706252,0.04486570256837318,55.10963446206561
2020-01-06,Electronics,East,5462.4240376391,518.2263550730661,10918.295859857482,0.05643302690336788,47.4903338405393
2020-01-06,Electronics,West,4403.248428013778,430.6591754808747,8886.174359500003,0.07681545832817326,51.15355559186598
2020-01-06,Clothing,North,3201.8117510685415,288.9777685434788,6463.9039159037975,0.06448085127991109,53.190191615478014
2020-01-06,Clothing,South,2742.221683112067,367.726098825691,5642.276646516772,0.051378302759229076,47.63609114664587
2020-01-06,Clothing,East,2560.8993296936687,276.2329020097056,5190.890452283015,0.05866817193396121,49.63637790893633
2020-01-06,Clothing,West,2680.082332903179,325.5854131998108,5269.396895010223,0.05175720429786437,53.18588798403237
2020-01-06,Books,North,1128.655074547469,81.14909438195431,2256.9930699853026,0.03642944931155901,56.07867334494258
2020-01-06,Books,South,1027.8866384758517,116.51055806741131,2018.6737344210007,0.04791665427333349,59.47498169465937
2020-01-06,Books,East,1109.165360748774,161.7697243043717,2450.9447345614662,0.0474139312422717,51.9143684576397
2020-01-06,Books,West,1149.7202461214163,126.81110755252983,2222.670339046147,0.057301923403944285,50.0876399437327
2020-01-07,Electronics,North,4454.906379781067,302.9637362574429,8884.883350867802,0.030749278899560323,51.08435227816902
2020-01-07,Electronics,South,4414.418513142716,438.7681508450734,8732.340087781866,0.04996330601918201,40.873631179461775
2020-01-07,Electronics,East,5271.512156875114,475.71655286339694,10643.743355744458,0.053980577641464654,37.85798210880587
2020-01-07,Electronics,West,4878.948812904817,493.6648399495487,9682.365549121048,0.054617678747415105,50.50674673382256
2020-01-07,Clothing,North,3597.7641849775487,360.10283311865965,7156.30807404861,0.06686875340557658,48.10801759837583
2020-01-07,Clothing,South,2732.174302717343,255.51384059904717,5669.448255707748,0.04342234205907359,38.072640612599635
2020-01-07,Clothing,East,3183.256788259066,316.5698006939383,6379.561845150789,0.07850181750704409,53.58751070120761
2020-01-07,Clothing,West,3228.9886275813997,317.3988387430162,6463.7896720292265,0.07230589576716538,53.56280664760633
2020-01-07,Books,North,991.9565375574034,67.10529257892402,2013.0468401664316,0.06426909068308077,54.84696211221818
2020-01-07,Books,South,1086.9027261884585,142.82211494861218,2246.5693659758986,0.06699771474420235,43.13330747790959
2020-01-07,Books,East,1069.335900774808,69.45011676216126,2170.5304511653835,0.05373086043727164,48.87373399872866
2020-01-07,Books,West,1085.570919313597,150.45817614404083,2062.471363576502,0.06705007654532522,42.45990409446425
2020-01-08,Electronics,North,4367.8449445016095,385.02457200940376,8723.925264829382,0.06320739609687859,49.23037001698102
2020-01-08,Electronics,South,6136.3459981095175,584.6006690056291,12391.90497592385,0.013053562376132817,49.04190865428504
2020-01-08,Electronics,East,6427.494714873918,703.8791061497172,12920.045673404049,0.031362326151461783,58.980648845952345
2020-01-08,Electronics,West,4424.565320389329,422.8914902895121,8926.743680571753,0.03512826715488135,39.11577544835001
2020-01-08,Clothing,North,3654.7694033081725,300.22005385253175,7409.286245853144,0.05008487461900249,56.365318045148264
2020-01-08,Clothing,South,2935.797569548306,193.75315640203263,5955.7282402399915,0.01,51.070698003521024
2020-01-08,Clothing,East,3246.5473270755992,228.9039747393266,6646.010348242084,0.03334779271761398,46.67960230184336
2020-01-08,Clothing,West,3646.954934998674,350.48408178286223,7451.532080373292,0.04542616700241268,52.536076728470725
2020-01-08,Books,North,1126.119361080974,139.83316994630877,2136.4628832598573,0.03508647251662218,49.03617550715141
2020-01-08,Books,South,1037.3255136185198,77.18100017408051,2185.10575168061,0.03961480810398027,49.60059197892989
2020-01-08,Books,East,979.0522655291564,99.51594826746748,1895.8138059630896,0.07449188665520387,55.02135019383302
2020-01-08,Books,West,1016.5576466770206,63.01066479850336,2066.764929355024,0.05360581289358767,49.32655871168162
2020-01-09,Electronics,North,4871.529166843808,457.65230259170863,9689.501760020106,0.04876476344531443,51.70409551841688
2020-01-09,Electronics,South,5374.734601443796,487.9621786785441,10672.647963646077,0.0222526776891377,35.247602232846596
2020-01-09,Electronics,East,4847.1320220659245,492.1855895302993,9897.947854983162,0.038226303034204115,47.262222941526
2020-01-09,Electronics,West,5551.990513397181,510.85399976192116,11183.449305705532,0.0346404929705243,44.30364927319956
2020-01-09,Clothing,North,3454.7637370035945,278.8346217404434,6779.402441674413,0.04931676420987945,49.38596175834565
2020-01-09,Clothing,South,3119.7500670420836,319.58031714889455,6247.833030584516,0.06827415702358004,42.41150819141551
2020-01-09,Clothing,East,2728.8970157223666,216.13273894419726,5549.49746649912,0.03722326107925089,50.020919088920174
2020-01-09,Clothing,West,3139.4586967453733,289.6356431396352,6373.614486309746,0.036852555898794506,45.275991760808395
2020-01-09,Books,North,940.2345418289674,149.59328812609155,1809.7028989403843,0.058879552005558874,51.2232459152648
2020-01-09,Books,South,1207.3114161428712,143.48542079598263,2433.5957447415663,0.022883157493299236,49.26581630761033
2020-01-09,Books,East,1044.572803103456,61.92604320476603,2104.5153075015714,0.04614577557468272,45.9181638710501
2020-01-09,Books,West,866.9889114154811,119.82904351947865,1725.3760404767402,0.06873282487602025,52.62337299816133
2020-01-10,Electronics,North,5280.9629965083595,522.311394316092,10499.952808122194,0.043607221604696954,53.62951911431975
2020-01-10,Electronics,South,5389.007139242016,566.6179450418189,10847.008202714413,0.046774785927729844,54.10392799252522
2020-01-10,Electronics,East,5738.218532150758,570.261360680226,11683.011271781626,0.0762622629983859,50.15948606117693
2020-01-10,Electronics,West,4598.319677498681,435.6667616937877,9248.599647681966,0.03315830948887433,41.70914800285847
2020-01-10,Clothing,North,3465.316546829102,306.94598045423373,6974.885679110044,0.012034755565521013,48.01038214233803
2020-01-10,Clothing,South,2973.0699368257688,306.7354382044749,5891.921054596858,0.046165450129309574,46.641955324317856
2020-01-10,Clothing,East,3480.7425098121935,337.23001121372295,6911.461503258597,0.035891577939163706,44.94011733314702
2020-01-10,Clothing,West,3472.7425954491264,286.048714183882,6799.521945692406,0.03924144036700332,54.2341548737046
2020-01-10,Books,North,1135.7868739128373,84.67470550734541,2024.6753710087844,0.027021959995595764,43.42511820925739
2020-01-10,Books,South,1106.3010298185045,30.12018816499159,2189.3526921675557,0.018316663036395335,46.498101312871015
2020-01-10,Books,East,1108.2362512920472,110.74850253200051,2343.343728326666,0.03709704621417159,51.24646098077903
2020-01-10,Books,West,926.4474630991813,66.43853341999764,1768.4407187839795,0.042041808885097634,49.46132387782272
2020-01-11,Electronics,North,4917.105459934733,434.532557232406,9803.861299085722,0.03528815302301541,59.72802011638454
2020-01-11,Electronics,South,4315.014581604063,473.7939050798628,8827.798556253601,0.052399390100033465,59.61734187994601
2020-01-11,Electronics,East,5944.108732119062,538.3839103848243,11815.856862955883,0.0675255900366394,41.56644927105931
2020-01-11,Electronics,West,5989.621575929001,621.5638899316706,11855.764264562946,0.025435039876691833,49.20145662422684
2020-01-11,Clothing,North,3416.316676364411,350.0637251537109,6791.634085882466,0.07372528622485515,52.828225574830796
2020-01-11,Clothing,South,3545.973225281899,349.6534760442757,7144.414584704242,0.046273794668193244,55.2154214149741
2020-01-11,Clothing,East,3333.7091243467003,340.2004895303679,6656.754274907893,0.07059002659551776,41.49306635738428
2020-01-11,Clothing,West,3194.7491641164074,312.1698040004017,6370.454427066745,0.02905534013030714,50.70207754409367
2020-01-11,Books,North,944.6956017045651,102.67275239892393,1922.5452592861839,0.06404889040288934,50.375961834327036
2020-01-11,Books,South,1004.1087977434091,155.19817987291205,2014.12692537515,0.05772277947609667,48.7744756544749
2020-01-11,Books,East,1065.4730126419063,103.66419086536146,2273.9187599699967,0.024816217766257264,45.23772897917904
2020-01-11,Books,West,1020.0467110869553,84.156256081332,2107.2339170786927,0.05598939092918431,42.9522254671942
2020-01-12,Electronics,North,5104.204624961805,503.30320923951217,10221.37495630067,0.061892630114282095,43.885903764420384
2020-01-12,Electronics,South,5711.382485959634,516.3604540289643,11516.639103416674,0.0430035971421946,53.0563859049323
2020-01-12,Electronics,East,5055.083190794226,494.22749864922247,9990.361011561074,0.02941557938991775,49.55448647085629
2020-01-12,Electronics,West,4833.7142637470715,538.5922361897169,9632.468328849944,0.06090019897333315,46.620833794127115
2020-01-12,Clothing,North,3218.705025007706,293.4671352985983,6283.709662376706,0.019804167943556644,56.95386351449027
2020-01-12,Clothing,South,2752.061809907029,223.15808333184023,5437.815204179474,0.0313954464448298,48.396820469917245
2020-01-12,Clothing,East,2859.612787851362,256.1734922804783,5672.413178929669,0.05053126816301891,50.74601864345191
2020-01-12,Clothing,West,4062.5281048457236,544.637467796319,8164.34006919634,0.06571948568753132,53.489360365923595
2020-01-12,Books,North,1180.9163008561834,14.538603573665426,2553.0189538604873,0.03663195660934093,47.36385928593852
2020-01-12,Books,South,912.1140980816218,155.357517426191,1830.0126381806172,0.04710585534903569,52.17895087467383
2020-01-12,Books,East,1282.669413597337,133.25928617599126,2625.9720820265416,0.07570597314403647,50.373542166962885
2020-01-12,Books,West,912.9180510539875,68.35073312507672,1842.912893119829,0.04181246163256824,59.70710372484316
2020-01-13,Electronics,North,4864.4902265883575,565.647857918091,9808.779749990761,0.0849708114567653,51.130035969607256
2020-01-13,Electronics,South,5947.948521259403,679.2961988504092,11956.918692946458,0.03052200285324735,45.850602291028075
2020-01-13,Electronics,East,5951.197040104557,524.993632439478,11913.250913273165,0.03652867638117504,54.83060766007844
2020-01-13,Electronics,West,5072.993594237837,485.644611429783,10182.650608490449,0.030541976094219176,49.83665724044825
2020-01-13,Clothing,North,3526.1345618151295,361.27331419428623,7032.7337095485545,0.01,44.10675781989535
2020-01-13,Clothing,South,3631.992981075627,334.77312452297525,7306.245835034778,0.06416842162852822,40.50959261553235
2020-01-13,Clothing,East,3596.9551503407056,352.80903814395333,7290.568643057114,0.05246102436313442,48.798019809297564
2020-01-13,Clothing,West,3625.6210255588458,348.5592032841666,7183.479708174076,0.05361215169366852,51.77902704267658
2020-01-13,Books,North,1044.7896612495229,141.67038906461656,2160.087429629848,0.0628470404027725,55.65717731108822
2020-01-13,Books,South,961.1317420459833,76.56979020320613,1990.0061137219548,0.02801097906480368,53.748973298231554
2020-01-13,Books,East,1275.3000971115623,214.84812724490504,2555.3938511701767,0.04855971252737038,49.872365571442806
2020-01-13,Books,West,1092.8528120794995,112.77958027737331,2302.6179496556033,0.09323734982530305,47.530799791925844
2020-01-14,Electronics,North,5408.625501928888,554.9334228831996,10887.320501795415,0.02122681983835294,45.82605945727015
2020-01-14,Electronics,South,4813.869606752782,424.4457078019346,9738.975903103976,0.058253168000186185,41.695040724524645
2020-01-14,Electronics,East,5492.3455532849675,548.5432290389649,10839.374055142887,0.05696083814477079,46.65692621088102
2020-01-14,Electronics,West,5247.270336998075,553.5629664422038,10428.708003493533,0.06635197176314511,47.60245304175065
2020-01-14,Clothing,North,3024.9351653475965,257.0672911788445,6222.6855129172445,0.03900966185663871,42.995307692316544
2020-01-14,Clothing,South,3231.790207645039,228.85673058995786,6360.8155590391625,0.04207953959925879,49.43737139356272
2020-01-14,Clothing,East,3043.900701399987,278.93661059980747,6011.180017884384,0.05413753992813699,45.920716192178915
2020-01-14,Clothing,West,3095.8390260587676,263.13184730111783,6091.938191884674,0.04705030274986453,53.76650588853048
2020-01-14,Books,North,1019.1781117404328,104.64944952964345,2106.9230664520314,0.08128107248615704,57.036026114507436
2020-01-14,Books,South,1009.1236605523882,120.01780507793995,2022.2800566140525,0.029648613238606288,52.042781789953835
2020-01-14,Books,East,1075.709460039652,112.06211918607447,2130.750793073018,0.04338160765795802,44.560069526609524
2020-01-14,Books,West,1126.713470241472,128.495420504907,2299.73774693682,0.027645983335032324,48.26701042521574
2020-01-15,Electronics,North,5213.285151808366,522.342892392227,10318.461494684836,0.06281386748499429,49.50808898565184
2020-01-15,Electronics,South,4609.573106220793,429.4912365186675,9244.027958422048,0.012099069703845756,56.31830311040002
2020-01-15,Electronics,East,4990.80859106926,498.8489025562337,10072.817847262424,0.04405807838320848,48.97630657490493
2020-01-15,Electronics,West,6481.377667252031,686.351877458537,13062.425210167767,0.033989252664776745,48.05622014539485
2020-01-15,Clothing,North,2606.778047007649,249.0141340996067,5177.180982857477,0.030215042137486367,63.28453101106818
2020-01-15,Clothing,South,2781.6743130141426,352.00466417858826,5428.085947841109,0.028140196391858382,47.428592435139144
2020-01-15,Clothing,East,3049.8890496232693,302.424709493366,6010.642762072137,0.06061734590156438,56.484318573417525
2020-01-15,Clothing,West,2934.7990572167464,214.16288400053656,5849.960022256899,0.04532028724244047,46.21589741816691
2020-01-15,Books,North,1062.715710155998,129.39973726652215,2284.8056003187767,0.07167597331712995,51.94714804573229
2020-01-15,Books,South,1190.313296606723,103.1066045667256,2329.657484263776,0.05445713022909631,52.903874004711625
2020-01-15,Books,East,931.6908031961766,43.94660044890863,1989.9323661518313,0.060774672012307365,46.39380802830804
2020-01-15,Books,West,1113.0213669373666,33.30084715500611,2226.3579537568694,0.07663801945542853,43.32173780149943
2020-01-16,Electronics,North,5102.866978218745,471.36983314336754,10284.89419365849,0.01,54.14155349905465
2020-01-16,Electronics,South,5952.635384139874,565.733742560659,11790.814535383008,0.038248262683963447,48.71028947259916
2020-01-16,Electronics,East,5335.060175339587,538.6448246908182,10533.116865876964,0.07385688837010371,62.70179759980665
2020-01-16,Electronics,West,5941.254778299978,606.9419607820623,12002.350390349478,0.032396970600070324,52.401525726979294
2020-01-16,Clothing,North,3361.9844641862414,213.5054355898469,6792.592452452773,0.04361764018699722,52.8561244223763
2020-01-16,Clothing,South,3672.5559906210083,397.87596885666926,7562.003864342122,0.04442942131389837,47.65987417827852
2020-01-16,Clothing,East,3653.093956511701,429.5724612147518,7154.5476557023785,0.06287619502579463,48.96636516003712
2020-01-16,Clothing,West,3528.1677823368213,320.69999213679205,6988.021263660674,0.04160663224201867,55.14544697496416
2020-01-16,Books,North,1049.4976441366314,93.73119545498146,2161.58090709574,0.03447872165618925,52.10304741344752
2020-01-16,Books,South,915.3831559438477,61.68709641803725,1692.6346357039997,0.040181008726015086,48.15355388402236
2020-01-16,Books,East,1127.77978295684,105.39429214546774,2298.957766881362,0.06774674586265512,44.51105975834014
2020-01-16,Books,West,1252.1454303980115,129.60064310733515,2442.802469251732,0.03273370603505589,48.97479072275769
2020-01-17,Electronics,North,4986.487005699059,538.0999747037881,9894.615020531974,0.020101306539117847,56.148070548655454
2020-01-17,Electronics,South,4611.897289535599,507.73063959523364,9141.048259013107,0.050054141221071394,40.458985214675955
2020-01-17,Electronics,East,5951.45779796956,626.8205909370872,11757.582205492097,0.06497001930113769,49.00347618268556
2020-01-17,Electronics,West,5869.264416114133,579.7820359902812,11733.247589697701,0.01,42.19048026293713
2020-01-17,Clothing,North,3850.8409048564454,410.7396788850692,7773.8469328574765,0.03351152315480274,52.71830966029059
2020-01-17,Clothing,South,2972.0829133227653,216.86590556022037,5994.397394591217,0.06676698750723398,46.57416007107398
2020-01-17,Clothing,East,3343.7775913708997,482.4252570958921,6839.839296890826,0.05690395429959367,44.42160422662802
2020-01-17,Clothing,West,3222.7891063668612,203.9539362457266,6492.189023684725,0.01044792640525169,53.13224796143931
2020-01-17,Books,North,1083.8094582754834,47.075198941573454,2184.241286580327,0.05776404082786147,55.55980454354885
2020-01-17,Books,South,1060.32796200967,14.493804742545748,2024.908686405031,0.05418590590787013,56.78490149667005
2020-01-17,Books,East,1087.4327439637768,104.0889752083258,1928.7984871640035,0.01,46.25631425413084
2020-01-17,Books,West,1071.9037952074466,71.43089549763769,2131.146358232758,0.06350977065555263,48.51953583053747
2020-01-18,Electronics,North,5798.530765261038,618.5861998033755,11641.295217023066,0.01639223331085967,44.10124428539834
2020-01-18,Electronics,South,4990.048271259786,520.4538795233766,9944.38887337025,0.07841473193266038,45.940159032781686
2020-01-18,Electronics,East,5965.346370926295,641.4111160145407,11986.357148545656,0.054164534005078785,49.52060028301557
2020-01-18,Electronics,West,5986.717673667621,618.2543429069503,12107.045433544969,0.05211152473423956,43.93717181428999
2020-01-18,Clothing,North,3507.586599911643,351.29259124508627,6964.788248481106,0.02734453262739999,39.398944639579454
2020-01-18,Clothing,South,3185.5601121833733,339.4029520124519,6289.326218692738,0.05553234379907127,50.978319839337935
2020-01-18,Clothing,East,3167.0635452666897,313.1405879059623,6265.083332806294,0.09079895466342155,45.964353237179736
2020-01-18,Clothing,West,3675.90243007901,415.8034256233148,7278.204315472547,0.04479700393453492,49.14030424156114
2020-01-18,Books,North,1019.5121948245273,121.53959524293157,1984.6840871600173,0.0721432789152927,51.56706751094617
2020-01-18,Books,South,1024.7907751298642,130.11500489384858,1984.9711507248394,0.029186368524378812,50.581826399574105
2020-01-18,Books,East,1096.2554060994253,116.31990548683754,2182.2679436727567,0.033929993830139046,56.57055742459785
2020-01-18,Books,West,973.888776232668,37.13823557972102,1976.2222877340357,0.043698845555082876,57.5317328733188
2020-01-19,Electronics,North,5989.633839541872,591.2403688961605,11964.285289828482,0.014383263340062874,56.07196881160885
2020-01-19,Electronics,South,5583.392702891125,629.3929356861745,11404.052964073231,0.07286679586063473,51.40381898351153
2020-01-19,Electronics,East,6526.434327068151,701.3781462213894,13087.535707788757,0.032204731862642486,48.60679368753736
2020-01-19,Electronics,West,5756.715726070238,508.4336609840877,11565.758929961043,0.08596854658299499,51.9211420707503
2020-01-19,Clothing,North,3420.181583800107,359.78456905112535,6810.1290108747235,0.035946704026374066,48.795344535339204
2020-01-19,Clothing,South,2991.6563966092126,394.8365603297088,6038.1819929804215,0.04678022757716792,49.59191460034112
2020-01-19,Clothing,East,3076.4245459547183,383.7137203901656,6011.746572455906,0.05441046056401127,51.46819652695206
2020-01-19,Clothing,West,3278.9364330185717,389.35573979045284,6513.942173051634,0.04759095408309751,44.546930693392945
2020-01-19,Books,North,1006.8061715683848,83.62642874915414,2115.5986546091826,0.08381159668500193,45.98304542581093
2020-01-19,Books,South,1001.3971349324737,98.81645338009733,2188.9137184910296,0.045104280708078454,44.768619066704105
2020-01-19,Books,East,1030.2705586151455,0.0,2239.9311517613346,0.0729812035400706,56.5444123947519
2020-01-19,Books,West,1044.0046803729012,86.79458683625406,2258.4530066027514,0.01,59.65125610626756
2020-01-20,Electronics,North,5044.802649679549,468.46029179974755,10091.71652376859,0.054311928694674924,46.866511723065834
2020-01-20,Electronics,South,6093.099583120965,549.0524731049392,12196.119836397047,0.043752338688894145,50.2046196967433
2020-01-20,Electronics,East,5284.045443370454,550.2790431473982,10617.672924466586,0.072031437482391,48.548728172043226
2020-01-20,Electronics,West,5205.48232114273,515.2962570937585,10452.332376999439,0.056532910476727906,53.25425943110007
2020-01-20,Clothing,North,2612.198895233143,257.73067656157156,5111.309967301422,0.07990570454283501,51.61916246627439
2020-01-20,Clothing,South,3013.3122463747754,340.0186240652042,6036.097444166331,0.06686472799389659,54.31600279542228
2020-01-20,Clothing,East,3559.7751530641817,312.80580112965134,7417.496043142082,0.04495727202977989,49.42411588467548
2020-01-20,Clothing,West,3475.259901951012,401.58920965992775,7015.952141040225,0.03996977794522893,52.23692752293992
2020-01-20,Books,North,1158.6006106207587,126.7178562270365,2182.0091252260554,0.03462071416975827,42.4877702753844
2020-01-20,Books,South,1193.1290289840028,130.8336223417017,2380.6146538590574,0.07424767876558169,53.14816333876267
2020-01-20,Books,East,999.4354165639181,104.31536597781643,1960.192017934208,0.028880268336382728,52.6199371528746
2020-01-20,Books,West,1304.8342646257538,93.13188681362807,2550.1883777530293,0.023415330975453747,48.81407328882871
2020-01-21,Electronics,North,5994.198164969468,631.8058166034876,11880.77795311981,0.048817681330402006,48.67664932700159
2020-01-21,Electronics,South,5235.297716342494,505.89165676990393,10359.592294671773,0.07448315239366095,42.22932907326679
2020-01-21,Electronics,East,5482.549776790723,574.5469092442773,10910.733334376715,0.044202152016546384,47.433976268437114
2020-01-21,Electronics,West,5185.485284886168,539.5179888496045,10321.970814891802,0.07443826967750276,44.20948770075006
2020-01-21,Clothing,North,3938.4863478699035,413.49702207097073,7763.152709398831,0.05564308467654733,50.93941569151779
2020-01-21,Clothing,South,3603.904226403288,376.74765704545547,7338.465106537536,0.04179279555820357,49.660631240454016
2020-01-21,Clothing,East,3531.0039107401194,366.8319902967286,7082.094480053725,0.034961655183494866,54.48209333166712
2020-01-21,Clothing,West,3886.7308076796485,378.46459937170397,7716.8262757251205,0.02342188787847879,50.09079545544714
2020-01-21,Books,North,1065.7749131786193,124.02366875519868,2103.9138934648004,0.03351171274183991,44.96200600761941
2020-01-21,Books,South,1106.6714968653098,61.92614568850654,2104.9246117683797,0.025600184713276495,55.80804100854395
2020-01-21,Books,East,1035.6699986723452,43.96047083518843,2215.98148077402,0.033204308010784354,51.90312574955154
2020-01-21,Books,West,1109.4026607918472,110.25600627088669,2339.6769864690486,0.041569827800304826,51.13187242577469
2020-01-22,Electronics,North,5927.552432549671,545.2951250025396,11819.909129513408,0.08688254730252443,49.09604511807919
